movieid,name,year,length,genres,rate,poster,plot,trailer
tt2598580,Dancin': It's On!,2015,89,Family|Musical,2.9,https://ia.media-imdb.com/images/M/MV5BMTgzNDE2MjYxOF5BMl5BanBnXkFtZTgwMzY2NDAyNzE@._V1_.jpg,Two young dancers fall in love and eventually work together to win a dance competition.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e144722&bitrateid=449&vendorid=102&type=.mp4
tt0098084,Pet Sematary,1989,103,Fantasy|Horror,6.6,https://ia.media-imdb.com/images/M/MV5BYjBlNTBhYWQtMzg5Yi00NDA2LWJmMjYtZmM0ODhiYzkwYmY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Behind a young family's home in Maine is a terrible secret that holds the power of life after death. When tragedy strikes, the threat of that power soon becomes undeniable.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e29187&bitrateid=471&vendorid=102&type=.mp4
tt1034302,The Cry of the Owl,2009,100,Drama|Thriller,6,https://ia.media-imdb.com/images/M/MV5BMTQ5Njk5ODExM15BMl5BanBnXkFtZTcwMjYxMjA1Mw@@._V1_.jpg,"A troubled young man retreats from the big city and his ex-wife for the tranquility of a small town. He is drawn into a relationship with a young woman whose boyfriend goes missing, leaving the new arrival as a suspect.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e70006&bitrateid=472&vendorid=102&type=.mp4
tt0087363,Gremlins,1984,106,Comedy|Fantasy|Horror,7.2,https://ia.media-imdb.com/images/M/MV5BZDVjN2FkYTQtNTBlOC00MjM5LTgzMWEtZWRlNGUyYmNiOTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A boy inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e51563&bitrateid=455&vendorid=102&type=.mp4
tt0076759,Star Wars,1977,121,Action|Adventure|Fantasy|Sci-Fi,8.6,https://ia.media-imdb.com/images/M/MV5BNzVlY2MwMjktM2E4OS00Y2Y3LWE3ZjctYzhkZGM3YzA1ZWM2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle-station while also attempting to rescue Princess Leia from the evil Darth Vader.",https://video-http.media-imdb.com/MV5BNTc5YzlhMDQtZTFkNC00ZDc5LWI4YmEtMDlhYzJhNTIwODkwXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565908&Signature=ZnJ6LpR4LC7mjFQZMGJcxM~nTzv9OFA8Q-QeIAAz~ysJJZgUBLQF8nlljIcFtqP25nMtYpUbb3WyW-uv0yp~LlbUQL-AUPZhkLomkYGIIX0aab8H6C0yXnkiT3VXjBYkyod5fEWkl3003VN1DBBaQwHyUzxj83D732hyvOhx9s0_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1860213,Dirty Grandpa,2016,102,Comedy,5.9,https://ia.media-imdb.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_.jpg,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break.",https://video-http.media-imdb.com/MV5BNmVjMDA0MzEtOWQ3Zi00YmZlLWI5ODYtNGMyNjJlMDM2NmFmXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565910&Signature=uYdxxky7n8O9I-QIXf378Z2dVyq1lrWFG7xjGpVtMsYvFW9rRLTpfPTM6-bvkLHx75-hnfi0hQ2N~ry4zv3XfmSfazLrWrRI7bX7RmchKQkHjdCb3ti5pRQU4LJ9H33p0JWnIhU4Y-uKU0F9YHqrKmNGsrZYiMMJMQkWj10sM98_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1921149,Trash,2014,114,Adventure|Crime|Drama|Mystery|Thriller,7.2,https://ia.media-imdb.com/images/M/MV5BMTEyNDY2Njc1NzheQTJeQWpwZ15BbWU4MDc1NzY2NjYx._V1_.jpg,"Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong.",https://video-http.media-imdb.com/MV5BNjkxZmEyZTUtNjFjNy00YTY1LWEyMTYtMmUyNzljMjM1YmM0XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565914&Signature=aIGSq3iUpnUAMYXu0-D2rsQjk~qdr1paKB6e2qjnI9IN04bbWwpRtq0GRX-~VbEbN2FoimH27hTwxKq3kR0K8apg19B6-hjDf4ZeoH45zq0rVtctPR0jUl7ThK7mY839R2AOaFpQjTS-IIVN29kevFRffPIxyWCyUaKH6YfyVbw_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0962726,High School Musical 3: Senior Year,2008,112,Comedy|Drama|Family|Music|Musical|Romance,4.6,https://ia.media-imdb.com/images/M/MV5BNDE1NjU2NTMyNV5BMl5BanBnXkFtZTcwMTg3NDA3MQ@@._V1_.jpg,"As seniors in high school, Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats, they stage a spring musical to address their experiences, hopes and fears about their future.",https://video-http.media-imdb.com/MV5BZDZhMDA1NzctNWZiYi00YWQ3LTkzMTgtYWZmNjI2M2Y1OGNkXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565916&Signature=amoXuM33fm6EWpjCnwVdWgn4tvghzq9pk-L7Q-HOZ20m4qJA-k0vkOu5q-AVyM8n4pz3iYrbpaBjpxmTTmR0GH~X6SozOFudzpUVbwkts5cwh9mUdoHiCaC0HWzXeUmvPZHeuUWyKf5N0gureBZT1Ai1xBd96dGNI7TCbfWUkhI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0964517,The Fighter,2010,116,Biography|Drama|Sport,7.8,https://ia.media-imdb.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_.jpg,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",https://video-http.media-imdb.com/MV5BMjI3NTkwMzAyMV5BMTFeQW1wNF5BbWU3MDk5NTQ5ODM@.mp4?Expires=1524565918&Signature=i1f7J6lvlDjhk6NkeJQzFhG9Xw9d0AG-iXAk3FQmIG6y552lnKXepR2cqan5zXN6RIE4dYA78W-q~D8SgOPstThmu6RziWWGFyQP~09Ep4zLMnDZ7CxP6a-HSqrwMcRNHxUoauH0riTcnlxwlJ2oQgadTsstTOXxFZa85HlD3Bs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0493430,Jackass Number Two,2006,92,Action|Comedy|Documentary,7.1,https://ia.media-imdb.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_.jpg,"Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e31692&bitrateid=472&vendorid=102&type=.mp4
tt0104952,My Cousin Vinny,1992,120,Comedy|Crime,7.5,https://ia.media-imdb.com/images/M/MV5BMTQxNDYzMTg1M15BMl5BanBnXkFtZTgwNzk4MDgxMTE@._V1_.jpg,"Two New Yorkers are accused of murder in rural Alabama while on their way back to college, and one of their cousins--an inexperienced, loudmouth lawyer not accustomed to Southern rules and manners--comes in to defend them.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11361&bitrateid=455&vendorid=102&type=.mp4
tt1355630,If I Stay,2014,107,Drama|Fantasy|Music|Romance,6.8,https://ia.media-imdb.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_.jpg,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",https://video-http.media-imdb.com/MV5BODIzNjcyMTUxM15BMTFeQW1wNF5BbWU4MDU1NTQ3MjIx.mp4?Expires=1524565925&Signature=loOfdGY8pj52fdlpYvAMmMwr80Q6n4BKbGeMdcCZwRbd7URhtF9OZSweZZ-4JmmvyUaX438shxN3z1drjOMSkWnROtkeMchOR83VORchari7KT-r~5JKQsY8gr5fsEphb0wEFDZsA8NujavRzP4SRptNmaRTNaKPApK~hEGVUPA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt2968804,Drive Hard,2014,92,Action|Comedy|Crime,4.3,https://ia.media-imdb.com/images/M/MV5BMTczMjc0ODQwNV5BMl5BanBnXkFtZTgwNzAzODU0MjE@._V1_.jpg,A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.,https://video-http.media-imdb.com/MV5BMmU0ZTlhNTctOGU4Ny00YzcyLWJkMGUtMGE3MDE0ZGZiMWQyXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565927&Signature=svQAEkEh5yUT3ya0r-t8tugQyQppEmB9n8fcfsGra7xwNTUlstdZYnnwccxpnp1f5oN8VT0EE4FjQnomY088i8W4JBmvXvjMLpyKaKNCvM5gDmYIr05aQ1KXuRnED7iddsNn7ej3otY-iapPwaojQ7ljD8uE0CjNS4HpAQwwPkE_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0097815,Major League,1989,107,Comedy|Sport,7.2,https://ia.media-imdb.com/images/M/MV5BNzM5MWViNTMtMDQ5Ni00M2M0LTg1OTktY2I3YTJkODVkNTBkXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,"The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e20334&bitrateid=455&vendorid=102&type=.mp4
tt0964587,St. Trinian's,2007,97,Comedy,5.8,https://ia.media-imdb.com/images/M/MV5BMTg5MjIwMzgwNF5BMl5BanBnXkFtZTcwOTg3NzI3Mg@@._V1_.jpg,"In order to save their bankrupt school, a group of troublesome girls stage a robbery with a group of geniuses on their tails.",https://video-http.media-imdb.com/MV5BMDMxZDZiMjAtNTJmZi00MjYyLTk4ZTYtOGY4YTgxMWU5MTQxXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565931&Signature=OHm8wqraP49PrN2mvhHUK~XiG8ausivdF4~wc88aSu6i4WEECbJIVh-kj50SwXh5IiysQmG~18JWiOpaxT0TwiYwVkmR4E8GtVf~i9diwSqNsMxjVQOgolIRqTkRvpKVsMTQ9uPeLFQX1NkCWEADDeqmMEEiJ3AaTGvlVxs1LSY_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0183649,Phone Booth,2002,81,Crime|Thriller,7.1,https://ia.media-imdb.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_.jpg,"Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e17035&bitrateid=471&vendorid=102&type=.mp4
tt0139134,Cruel Intentions,1999,97,Drama|Romance,6.8,https://ia.media-imdb.com/images/M/MV5BMjMxNjM5OTQ2M15BMl5BanBnXkFtZTgwNjUxNzYxMTE@._V1_.jpg,Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10847&bitrateid=471&vendorid=102&type=.mp4
tt1233227,Saw VI,2009,90,Horror|Mystery,6,https://ia.media-imdb.com/images/M/MV5BMTY1MzkzNTYyMl5BMl5BanBnXkFtZTcwOTg4MjE5Ng@@._V1_.jpg,"Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.",https://video-http.media-imdb.com/MV5BODVkMTFmM2EtZjhjOC00YzZlLWEwNzktNzRhMmY1MjIxMmE3XkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1524565939&Signature=SFLVYsMzCOimod3rroYWnouV9mRU1T~vrHKpfldzui~e7~pIKIXrmwxROdqIFJafASeVe0ymjacJkag8q5A~Vs2~wSMhoijx2ImWjMSlCsk86vgHW8AaoVhHwIjUy3sY74OFe5oHJV5v4DxhlQGWM~kU4qB8PqW61oEa2De0po0_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0082517,History of the World: Part I,1981,92,Comedy,6.9,https://ia.media-imdb.com/images/M/MV5BMTc1NDYxNzk0MV5BMl5BanBnXkFtZTYwODk2OTY5._V1_.jpg,Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e13783&bitrateid=471&vendorid=102&type=.mp4
tt0250310,Corky Romano,2001,86,Comedy|Crime,4.7,https://ia.media-imdb.com/images/M/MV5BM2QwYjFmM2ItMmM1NS00NTAyLTkzNzQtNDdiMzg5ZjAwODdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,The loser son of a Mafia honcho must go undercover for the FBI.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15253&bitrateid=461&vendorid=102&type=.mp4
tt0105217,Raising Cain,1992,91,Crime|Drama|Thriller,6,https://ia.media-imdb.com/images/M/MV5BMTBmZGVmMDctYTMwMy00MmU0LWEzZjYtOWM5ZGRlOGVhNTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e12351&bitrateid=471&vendorid=102&type=.mp4
tt0091276,Invaders from Mars,1986,100,Horror|Sci-Fi,5.5,https://ia.media-imdb.com/images/M/MV5BMzg4NmY3ZGYtMDcxZi00ODdhLTg1YTUtYzNmNjMyYjkxNDVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A boy tries to stop aliens who have taken over his town and are attempting to brainwash its inhabitants.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e139570&bitrateid=449&vendorid=102&type=.mp4
tt2381111,Brooklyn,2015,117,Drama|Romance,7.5,https://ia.media-imdb.com/images/M/MV5BMzE4MDk5NzEyOV5BMl5BanBnXkFtZTgwNDM4NDA3NjE@._V1_.jpg,"An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.",https://video-http.media-imdb.com/MV5BZTM3NTY0NTEtNjM3ZC00ZGVjLTkyZDMtMWE4ZWRjZDliMDQ5XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565952&Signature=MaSiSM4Q4yKDyhXJVU2JPErU3e4ArR5mBi5XjuthWbXOik9V66RJQIytK6PxEMER22Q7bU3vV4BoebM8atftWrVG0dWiyxg2kIBQWnLQLKsWNZvknQjq1lpbuyDgBmoO5M0VSeoDfa2qv~imZB2z5wWrQbE0NOrjF2e0MqQdhQ8_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0072684,Barry Lyndon,1975,185,Adventure|Drama|History|War,8.1,https://ia.media-imdb.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11663&bitrateid=471&vendorid=102&type=.mp4
tt0253798,Out Cold,2001,89,Comedy|Sport,6.3,https://ia.media-imdb.com/images/M/MV5BMjA4NTczOTE2OF5BMl5BanBnXkFtZTcwNzcyNTQyMQ@@._V1_.jpg,A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15296&bitrateid=455&vendorid=102&type=.mp4
tt0213790,The Ladies Man,2000,84,Comedy,5.1,https://ia.media-imdb.com/images/M/MV5BYTBjNzU5YmQtN2JhNi00ODA4LTg5MDctMmVhYTQwOTE5OTA2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,The Saturday Night Live character gets a big screen treatment.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21589&bitrateid=471&vendorid=102&type=.mp4
tt1441951,Quartet,2012,94,Comedy|Drama,6.8,https://ia.media-imdb.com/images/M/MV5BMjU4MTUyNzgzMV5BMl5BanBnXkFtZTcwMTQ1MDc2OA@@._V1_.jpg,"At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and the former wife of one of the residents.",https://video-http.media-imdb.com/MV5BZWUyZjQ1ODQtY2Q1Yy00ZDBlLWE0ZTItNzMwNTQ3NmE1NGUwXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565960&Signature=F-mIqlvgrF~Ncdwy8vpqu6oWtRp7i8JCuQEMk2fKcrpKCrDRlIBYaVPQ0b3HrJOlgStTgaoxcESq8WslPd0DPwKgR4biyf922bjEmw6xmc2gFghdeNE0E903RKT37EIPTxweh0ysIGMqfpiF4PmigvU~c4gP6qc5n~~UI3mOwNg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt2404425,Woman in Gold,2015,109,Biography|Drama|History,7.3,https://ia.media-imdb.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_.jpg,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",https://video-http.media-imdb.com/MV5BYjcxNjIxMWQtYTY1Ny00NTI4LTg1ZTUtM2ZkNTc2YTYzNDE1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565963&Signature=MLZt4yv4Ofr-jYBEsu0365b44wBo0i5jIenh7vesdIZcTldF-tFifSHGpBGOaNTVMra0jyePo6brf78kKHDMxmdwYxp-FA3eC0r7Q9259JG7qIXWFQvzzeHlb9gNqadHuMvxi3A4UfCF2JeemcwAOzs~yQKqP57wIY9It8g2rJQ_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0362269,Kinsey,2004,118,Biography|Drama,7.1,https://ia.media-imdb.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_.jpg,"A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e23303&bitrateid=472&vendorid=102&type=.mp4
tt0106308,Army of Darkness,1992,81,Comedy|Fantasy|Horror,7.6,https://ia.media-imdb.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10685&bitrateid=471&vendorid=102&type=.mp4
tt0240900,Slackers,2002,86,Comedy|Romance,5.3,https://ia.media-imdb.com/images/M/MV5BNWVjNjQ0NGQtNzBhYy00MzU2LTg3ZGYtZDAxYzE5N2Q3MzE0XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_.jpg,"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e83337&bitrateid=471&vendorid=102&type=.mp4
tt0108550,What's Eating Gilbert Grape,1993,118,Drama|Romance,7.8,https://ia.media-imdb.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"After his father's death, Gilbert has to care for his mentally disabled brother, Arnie, and his morbidly obese mother, which is suddenly challenged when love walks into his life.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e20895&bitrateid=455&vendorid=102&type=.mp4
tt0377992,The Visual Bible: The Gospel of John,2003,180,Biography|Drama|History,7.8,https://ia.media-imdb.com/images/M/MV5BMTk1ODY3NzYxN15BMl5BanBnXkFtZTcwNDIwNjAwMQ@@._V1_.jpg,"The story of Jesus' life as told by the apostle John, narrated by Christopher Plummer.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e23247&bitrateid=455&vendorid=102&type=.mp4
tt0383694,Vera Drake,2004,125,Crime|Drama,7.7,https://ia.media-imdb.com/images/M/MV5BZTk1ZmNhNjEtMDZjZi00MTY1LTgwMmYtZDRiNmI4ZDRiNzQ5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain--a conflict that leads to tragedy for her family.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21624&bitrateid=471&vendorid=102&type=.mp4
tt0280720,The Guru,2002,94,Comedy|Music|Romance,5.4,https://ia.media-imdb.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_.jpg,A young man leaves India to find fame and fortune in America where he unexpectedly becomes a sex guru.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e16570&bitrateid=471&vendorid=102&type=.mp4
tt2042568,Inside Llewyn Davis,2013,104,Drama|Music,7.5,https://ia.media-imdb.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_.jpg,A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.,https://video-http.media-imdb.com/MV5BMTgwNzEwODc4NF5BMTFeQW1wNF5BbWU4MDEwNzc2NzAx.mp4?Expires=1524565981&Signature=qmk7HI4czD5FXR~UrSSAjTv6NIUJGQyOhKFEQLTMssM6cxH1JyvSUpi4CMqA~g67ypWfbeiOFbIJTVEAlLm8X8pG0wJbUGayYMSaIbY65GyZOGWVAyVQzdNN09UqyVgtxppFavuMDd4CpBqVlI9VqtGsotZd0OcCkjO2SX~vm~I_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0184791,O,2001,95,Drama|Romance|Thriller,6.2,https://ia.media-imdb.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3._V1_.jpg,"An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15220&bitrateid=471&vendorid=102&type=.mp4
tt0102782,Return to the Blue Lagoon,1991,102,Adventure|Drama|Romance,5.1,https://ia.media-imdb.com/images/M/MV5BMTM1Mzk1MTItZWE3OS00ODgwLTgxNjAtZTMwMmY1YmYzY2RmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"In this sequel to The Blue Lagoon (1980), two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become suntanned teenagers in love.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e12356&bitrateid=471&vendorid=102&type=.mp4
tt0368222,Romance & Cigarettes,2005,105,Comedy|Musical|Romance,6.3,https://ia.media-imdb.com/images/M/MV5BMjEyMDAxNzM1Nl5BMl5BanBnXkFtZTcwMjkwMjc0MQ@@._V1_.jpg,"A down-and-dirty musical set in the world of working-class New York, tells a story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e36660&bitrateid=472&vendorid=102&type=.mp4
tt0424908,Copying Beethoven,2006,104,Biography|Drama|Music,6.8,https://ia.media-imdb.com/images/M/MV5BNTIyNDk5MjE0N15BMl5BanBnXkFtZTcwOTMxNTkzMQ@@._V1_.jpg,A fictionalized account of the last year of Beethoven's life.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e29615&bitrateid=472&vendorid=102&type=.mp4
tt1233192,Brighton Rock,2010,111,Crime|Drama|Thriller,5.8,https://ia.media-imdb.com/images/M/MV5BMjE1NzcyNzE5NV5BMl5BanBnXkFtZTcwMjcwMjkzNA@@._V1_.jpg,"Charts the headlong fall of Pinkie, a razor-wielding disadvantaged teenager with a religious death wish.",https://video-http.media-imdb.com/MV5BMTg1NTg4NzQ1Nl5BMTFeQW1wNF5BbWU3MDM5ODMyMTQ@.mp4?Expires=1524565994&Signature=CpKXr8dllGmC4CzVL7Srg8M68MEvCbb12aC8R29SqUqfexfnkwPdTtUqWzFvg9Ve3fXFU~Ph2UfcY221Ig6QioKRtLu5BNy8UzMgqQY2nvE9tSHLRAliEPI09jsNMNc2DbFD9RuFtFDvm5vxeNrjl8cap8gnkY8nJM9L1HRm3Ws_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1132626,Saw V,2008,92,Horror|Mystery,5.8,https://ia.media-imdb.com/images/M/MV5BMzc2ZWQ4YTYtZDY0Zi00YzkxLTgxNTMtMTE3MDE3NzQyNjc2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,"Following Jigsaw's grisly demise, Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman's past. Meanwhile, another group of people are put through a series of gruesome tests.",https://video-http.media-imdb.com/MV5BNWE5MmQ4ZjMtYTQ0MS00Y2E5LWIzYmYtNWIwMzgyOGFiN2ViXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524565996&Signature=HbP0nWMIeSh26hhOQWU5wI7gbYh3Gsl3kS40vJqo21w~ibZB-cFfOq8tu8y4KnQuz9zm~zNj6gdqzJmjPUQs56yyQYLd1ZKt7N~T93u1eX0niDUKNBc-TY3BtQEusbM8LAwp74k9RVC1WMHCTA5J9WoFEg3Hgd2MwI6XIWQjags_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1592873,LOL,2012,97,Comedy|Drama|Romance,4.4,https://ia.media-imdb.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_.jpg,"As a new year at school begins, Lola's heart is broken by her boyfriend, though soon she's surprised by her best friend, promising musician Kyle, who reveals his feelings for her.",https://video-http.media-imdb.com/MV5BNTkyNjc0NzYzN15BMTFeQW1wNF5BbWU3MDIyMTU2Njc@.mp4?Expires=1524565999&Signature=1HsuLaGY5ZCUfXCDQQ23uyxvJEceQ6nZbqGsDlVt8VX3~DMc8QC69E5zD4hYNF-0m8wKbSXQ5hcxC28PKLpiN2DtbcjMudXQNaZgis5~rh087eWmzESRV0hfjZIfJrwz~9mdRum485DHpZp9Jt4Bn0jZ5zAt6zbayGeGSTrFZwk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
